"model"	"gene.flow.intensity.per.generation"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"2-way"	"10-4 to 10-3"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.19454296308238	0.168592043527974	0.00278091246171207	0.00268107085124	0.983219390926041	0.980823199251637	0.46	0.453333333333333
"2-way"	"10-4 to 10-3"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.156754858346991	0.132536104531214	0.00624365878404745	0.00611293650187209	0.972367438386856	0.968002306140098	0.590405904059041	0.590405904059041
"2-way"	"10-4 to 10-3"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.179511538613783	0.154871715370901	0.00760004750029688	0.00705371676614216	0.970672546857773	0.964214214214214	0.590769230769231	0.56
"2-way"	"10-4 to 10-3"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.176131163197899	0.150761203909201	0.0073222173584305	0.00751469843865592	0.982150926344329	0.981921487603306	0.699619771863118	0.733840304182509
"2-way"	"10-4 to 10-3"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.160458676235423	0.136608473087061	0.00510940364288779	0.00504259464415326	0.975449684005834	0.972035794183445	0.564655172413793	0.568965517241379
"2-way"	"10-4 to 10-3"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.156682383860246	0.134194868685337	0.004753806910412	0.00469928373820442	0.97903305377405	0.976277887602372	0.591346153846154	0.596153846153846
"2-way"	"10-4 to 10-3"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.174334427785909	0.147506764592192	0.00795126389493255	0.00776961731735601	0.983889267075108	0.981394129979036	0.738970588235294	0.738970588235294
"2-way"	"10-4 to 10-3"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.18700810994367	0.161532447224394	0.00399504614278295	0.00398749022673964	0.980986968596454	0.978944820909971	0.529100529100529	0.53968253968254
"2-way"	"10-4 to 10-3"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.188493172562485	0.158203960935372	0.00562964145971413	0.00568071281273102	0.984960813386994	0.983767830791933	0.665094339622642	0.688679245283019
"2-way"	"10-4 to 10-3"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.176168667087808	0.152373215736335	0.00592229943145925	0.00541565123206066	0.979381443298969	0.974105102817974	0.619834710743802	0.578512396694215
"2-way"	"10-5 to 10-2"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.168073801219154	0.145739408473221	0.0173745803044626	0.0164988009592326	0.909813809154383	0.894251864853006	0.534068136272545	0.517034068136273
"2-way"	"10-5 to 10-2"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.19172593408795	0.167784576121454	0.0167618284416842	0.0159997382455911	0.935562521769418	0.925312012480499	0.575688073394495	0.560779816513762
"2-way"	"10-5 to 10-2"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.170805215226364	0.14927004952087	0.0201140011793225	0.0191009068107274	0.93632527809743	0.924170616113744	0.649048625792812	0.627906976744186
"2-way"	"10-5 to 10-2"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.169811320754717	0.147557840616967	0.0150026205450734	0.0152634961439589	0.935570987654321	0.930966898954704	0.578282828282828	0.599747474747475
"2-way"	"10-5 to 10-2"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.194215981277165	0.163409549866458	0.0159812771648278	0.0157644453130089	0.924944052332587	0.91429140920869	0.522975929978118	0.529540481400438
"2-way"	"10-5 to 10-2"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.198264062760808	0.171628149889019	0.0179602737439493	0.0174957566261914	0.939888870180165	0.931723088626854	0.601117318435754	0.598882681564246
"2-way"	"10-5 to 10-2"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.178181818181818	0.154818223057482	0.0179173553719008	0.0176916596461668	0.957513914656772	0.952909167015488	0.702983138780804	0.708171206225681
"2-way"	"10-5 to 10-2"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.1664237831536	0.140712589073634	0.0169046925094725	0.016437054631829	0.925666472076279	0.91334683772226	0.577433628318584	0.574115044247788
"2-way"	"10-5 to 10-2"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.191985150319865	0.164389327807279	0.0215452948390732	0.0206255666364461	0.917817679558011	0.903683277526098	0.577264653641208	0.565719360568384
"2-way"	"10-5 to 10-2"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.165716890813768	0.138613231552163	0.0233156403660165	0.0234096692111959	0.917862055413637	0.908673703533731	0.631393298059965	0.649029982363316
"2-way"	"10-5 to 10-4"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.168556132892458	0.145249025886347	0.107345299952763	0.107094633694688	0.845165810368986	0.836918990703851	0.804424778761062	0.818879056047198
"2-way"	"10-5 to 10-4"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.195978476352308	0.171382152480583	0.107699154428126	0.107227769852592	0.848265895953757	0.840231213872832	0.783632617015013	0.796585222254931
"2-way"	"10-5 to 10-4"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.177314833220689	0.150913330742324	0.117600286248161	0.116712009327633	0.82152466367713	0.806592840587175	0.787959509856153	0.799946723494939
"2-way"	"10-5 to 10-4"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.179152448218395	0.149238146801763	0.146456630426157	0.147420527496326	0.835437430786268	0.838818346721949	0.832431213351376	0.859720342805593
"2-way"	"10-5 to 10-4"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.16345473137733	0.141985793699815	0.112679933925903	0.113882025941939	0.838065447545717	0.840130505709625	0.809779536461278	0.833804409270774
"2-way"	"10-5 to 10-4"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.166955017301038	0.144013568730244	0.109075180874489	0.107239225965616	0.856806406029204	0.839400428265525	0.820224719101124	0.822590183323477
"2-way"	"10-5 to 10-4"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.168044508874349	0.142003447615399	0.121694158210242	0.12085807316606	0.847983212870133	0.837334772052873	0.826503459286855	0.839542309739223
"2-way"	"10-5 to 10-4"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.171316942262915	0.147407894228167	0.0985437467934804	0.098774500328604	0.848191660907625	0.842381327039077	0.791191381495564	0.8095690747782
"2-way"	"10-5 to 10-4"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.182892851456774	0.157281931464174	0.115427479700685	0.113707165109034	0.854406964091404	0.839316662540233	0.812552535724293	0.818156346315494
"2-way"	"10-5 to 10-4"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.171218819071677	0.146954236239951	0.125552573413325	0.123801793444651	0.844859382203781	0.828774329300368	0.825376232485729	0.831084587441619
"3-way"	"10-3 to 10-2"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0372856856053001	0.0325179856115108	0.155775948604698	0.156051159072742	0.360973508507431	0.301130776794494	0.867337357478203	0.872881734853566
"3-way"	"10-3 to 10-2"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0386226453311728	0.0356773526370217	0.150796029977719	0.150134113236815	0.346339416823998	0.287817028985507	0.856590574374079	0.8552558910162
"3-way"	"10-3 to 10-2"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0485138339281235	0.0429435013241248	0.17045794793361	0.170051435608896	0.361134278565471	0.293720712277413	0.846147666104282	0.848638226078573
"3-way"	"10-3 to 10-2"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0379121720145977	0.0334828053681584	0.159463139153622	0.158935031806259	0.38121546961326	0.306899856252995	0.871751959834405	0.872588743063507
"3-way"	"10-3 to 10-2"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.052721880438246	0.0452410503516585	0.158010408751848	0.15870466363275	0.377498837749884	0.319885242962166	0.828017296741876	0.837607569465257
"3-way"	"10-3 to 10-2"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0366104982422112	0.0319816558049722	0.152947832060452	0.152691286507362	0.35673289183223	0.280251572327044	0.86656898209625	0.868995833142543
"3-way"	"10-3 to 10-2"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0419531551214497	0.0368312938110957	0.145538812491968	0.145231034841061	0.388282596209075	0.317708333333333	0.850098526789903	0.852491320258985
"3-way"	"10-3 to 10-2"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.043850705288257	0.0381083929483904	0.163825978050562	0.164625383239653	0.333211277920176	0.281583909490886	0.848552894211577	0.857410179640719
"3-way"	"10-3 to 10-2"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0469049865009921	0.0405166212710241	0.164712292229125	0.164693235914554	0.408113730929265	0.343307400758029	0.85576069964933	0.860915121044404
"3-way"	"10-3 to 10-2"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0466722748891837	0.04044448732793	0.151834535865662	0.151703010420687	0.39948006932409	0.330218687872763	0.844171613599568	0.848488936859147
"3-way"	"10-4 to 10-3"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0475316347259955	0.0430554765753836	0.0115280123357075	0.0113650210809362	0.965671129419842	0.959622641509434	0.876007439553627	0.867327960322381
"3-way"	"10-4 to 10-3"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0346058598398353	0.0314296020199591	0.0168526678030425	0.0168730712195904	0.944702602230483	0.941596531497067	0.898029134532991	0.901885175664096
"3-way"	"10-4 to 10-3"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0426110097201341	0.0385613377540724	0.0199065773711419	0.0197571796966348	0.953962264150943	0.947455867082035	0.910294117647059	0.906985294117647
"3-way"	"10-4 to 10-3"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0423712928174994	0.0384190698882827	0.0164790833000546	0.0165383865939205	0.96576264666282	0.965553677092139	0.919090909090909	0.925909090909091
"3-way"	"10-4 to 10-3"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.034968384748036	0.0318790744322659	0.0140831576930446	0.0140570400617682	0.949086757990868	0.94481897627965	0.887770508303976	0.888777050830398
"3-way"	"10-4 to 10-3"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0344410446168078	0.0322700267470393	0.0170228579109245	0.0169476815287629	0.964646464646465	0.961124694376528	0.933246640658864	0.931079323797139
"3-way"	"10-4 to 10-3"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0432222744132558	0.0385123913639369	0.0167884157501741	0.0168496750995663	0.970582724376991	0.970692903495918	0.929596412556054	0.937219730941704
"3-way"	"10-4 to 10-3"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0442942821578105	0.0403420620349792	0.0142339837372088	0.0141318001739298	0.966058394160584	0.961676646706587	0.904468412942989	0.901386748844376
"3-way"	"10-4 to 10-3"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0488550237101285	0.042424633034175	0.0134397924857131	0.0134862961829109	0.974780155964825	0.974173946069123	0.916022099447514	0.924861878453039
"3-way"	"10-4 to 10-3"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0430938871296996	0.0377394697284677	0.0146110941443107	0.014576070617584	0.956919060052219	0.952118644067797	0.887262079062958	0.889702293801855
"3-way"	"10-5 to 10-2"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0374304432444286	0.0344035913659627	0.0500123351881802	0.0491762953447534	0.818198462101794	0.782720953326713	0.880231576408153	0.868049692437583
"3-way"	"10-5 to 10-2"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0466820369583539	0.041690062736127	0.0437774697527983	0.0435062909431216	0.878692927484333	0.863318922514134	0.885460693153001	0.884192730346577
"3-way"	"10-5 to 10-2"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0425656944146785	0.0373804774024902	0.0463265743499692	0.045944830432689	0.877375345135618	0.857011409642989	0.898739270386266	0.895788626609442
"3-way"	"10-5 to 10-2"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0404716049894041	0.0370069693362963	0.0448825474400657	0.0443753396949453	0.868326795156063	0.846811675032534	0.893868572999725	0.886719824030795
"3-way"	"10-5 to 10-2"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0469633602423198	0.0406734248542938	0.0430729043642578	0.0427036433444742	0.841568047337278	0.815449915110357	0.852702516847751	0.850501994223628
"3-way"	"10-5 to 10-2"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0461591433391867	0.0419330059531974	0.0458905760424199	0.0454720035115635	0.88527524988811	0.868662087013412	0.89654244584959	0.891968249697296
"3-way"	"10-5 to 10-2"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0449611107629532	0.0403466204506066	0.0417371686407219	0.0415944540727903	0.904289917918538	0.894845360824742	0.906533575317604	0.907441016333938
"3-way"	"10-5 to 10-2"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0386344316365738	0.0337134928423974	0.0452106498010813	0.0450912044400826	0.843865516634395	0.824733989158803	0.882282680822827	0.884140676841407
"3-way"	"10-5 to 10-2"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0458212326556954	0.0400445166664391	0.0551172993347202	0.05520203192637	0.840125861552293	0.827791986359761	0.882682792743266	0.888949972512369
"3-way"	"10-5 to 10-2"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0384103050028152	0.0331254312317687	0.0553289663412022	0.0549653989875874	0.829638898820165	0.800989894823675	0.894240372877594	0.892908667184552
"3-way"	"10-5 to 10-4"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0386327350137888	0.0342211123868865	0.135291176802619	0.134893169427427	0.805259862241703	0.786250586579071	0.947320874033087	0.948563039918695
"3-way"	"10-5 to 10-4"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0476482416989553	0.0427046552874367	0.130282668759298	0.130294352148657	0.827243094870475	0.822823394932368	0.940572440247861	0.945116553555621
"3-way"	"10-5 to 10-4"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.040361616734909	0.0365795532576645	0.146446669639599	0.146156642565739	0.790678987545199	0.776501766784452	0.945456448911223	0.947026800670017
"3-way"	"10-5 to 10-4"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0434624755942104	0.0388693431008723	0.164862117373695	0.165285073979469	0.799888620753666	0.806778259971068	0.949888434362216	0.95653588694682
"3-way"	"10-5 to 10-4"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0379341569109372	0.0324417351583485	0.135089903628485	0.135074710887363	0.825234441602728	0.818294496777392	0.953220377659878	0.958183581493525
"3-way"	"10-5 to 10-4"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0394414878582561	0.0345456737531648	0.13086595224059	0.130667524012378	0.859131859131859	0.85202419730107	0.959273071686497	0.962351269756704
"3-way"	"10-5 to 10-4"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0378061554946065	0.0340604882401683	0.148977682533844	0.148790553891261	0.824238578680203	0.815906432748538	0.95730140787175	0.959562223820779
"3-way"	"10-5 to 10-4"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0399364628856171	0.0350209853062731	0.120188353679186	0.120511030326376	0.806985665253382	0.806370302474794	0.939730172739881	0.946728029252301
"3-way"	"10-5 to 10-4"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.046050926525852	0.0409671569615152	0.137780225476221	0.137239572839009	0.846289131199437	0.831202046035806	0.951134965895113	0.952029520295203
"3-way"	"10-5 to 10-4"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0405613706612004	0.0347741645533049	0.147880333465148	0.147290616673622	0.83008356545961	0.809600738518348	0.955469809156325	0.956981958494108
"4-way"	"10-3 to 10-2"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0122718910049227	0.0113767338341083	0.153928198498334	0.15411748340686	0.408833063209076	0.391484716157205	0.954990668044608	0.957011306319508
"4-way"	"10-3 to 10-2"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.013128185441302	0.0126090194247056	0.147271570078446	0.147168334826894	0.410542516352443	0.384384384384384	0.950077393075356	0.94989816700611
"4-way"	"10-3 to 10-2"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0167606796792614	0.0168112582452021	0.171887124694085	0.171194273377573	0.413266063214127	0.373280071016423	0.945883802094026	0.942024225005132
"4-way"	"10-3 to 10-2"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0122634636113218	0.0119327039397378	0.15627869376023	0.15575121908634	0.474059003051882	0.419732441471572	0.960364311013662	0.957435716585658
"4-way"	"10-3 to 10-2"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0191754120679002	0.0160871873466158	0.153644433503971	0.154062866243952	0.406864029342416	0.350093399750934	0.931076473453483	0.936449707744764
"4-way"	"10-3 to 10-2"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0127260464952413	0.0119493360222692	0.151099468007469	0.151209895418164	0.393316195372751	0.373316498316498	0.951387238357814	0.952813297206509
"4-way"	"10-3 to 10-2"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0140570157512887	0.0130958980044346	0.14339889971341	0.143735646974976	0.391894273127753	0.383975812547241	0.943742562313548	0.946856202011639
"4-way"	"10-3 to 10-2"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0135593220338983	0.0130762373034551	0.160488214656323	0.160248732506365	0.384110787172012	0.349197355996223	0.950538515570124	0.949572699601967
"4-way"	"10-3 to 10-2"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0168046528228097	0.0148176949416147	0.162202852216575	0.162440266402438	0.475770266227939	0.444049432876249	0.948486184597296	0.951734273956496
"4-way"	"10-3 to 10-2"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0163281680209104	0.0145484845846755	0.141117930087633	0.141487681420772	0.419349916068976	0.391861856727646	0.937045003309067	0.941148246194573
"4-way"	"10-4 to 10-3"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0157407640902787	0.0147862431756285	0.0219745303240449	0.0218228724462931	0.961390579942326	0.950076674050094	0.973087660524846	0.967280848687884
"4-way"	"10-4 to 10-3"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.011042687403545	0.0106388820936282	0.0268200955934133	0.0266621069080343	0.921076436001809	0.904270295635852	0.968527369465236	0.963206781495175
"4-way"	"10-4 to 10-3"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0148920641855662	0.0148215260884675	0.0301937284029074	0.0300600704959539	0.935822637106184	0.926645453022944	0.96931781957284	0.96509403889066
"4-way"	"10-4 to 10-3"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0146183287263449	0.0136304898125365	0.0260801109727327	0.0259333345134623	0.956883116883117	0.944897959183673	0.976402577710387	0.971853677028052
"4-way"	"10-4 to 10-3"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0114937141052715	0.0112641943153678	0.0236855868479741	0.0235938871952723	0.93453530800601	0.925552879351872	0.9692105794468	0.96567736725217
"4-way"	"10-4 to 10-3"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0112978661210172	0.011132841517145	0.0305831628178895	0.0305708656143521	0.952565761103924	0.951214176329031	0.982778864970646	0.982544031311155
"4-way"	"10-4 to 10-3"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0137855059400859	0.0122724386378068	0.0258409383958638	0.0257548712256439	0.95677442789684	0.947647178651457	0.977459986741169	0.975660573917985
"4-way"	"10-4 to 10-3"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0152284643634487	0.0138407529130565	0.0252137295526452	0.0250971018822826	0.956123117223314	0.945853570786113	0.974183604662364	0.971004720161834
"4-way"	"10-4 to 10-3"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0157945265257777	0.0148531254593333	0.0228589240072315	0.0226957351450061	0.960372592358699	0.948339483394834	0.973348906349543	0.967296665958802
"4-way"	"10-4 to 10-3"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0166272903739219	0.0144242781058209	0.0238687269599106	0.0237427921899621	0.951244967943939	0.938775510204082	0.967152184831743	0.964138623807132
"4-way"	"10-5 to 10-2"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0124635712251024	0.0116145925697259	0.07507066634529	0.0747077742237052	0.804852320675105	0.764938737040528	0.968617472434266	0.964744133446424
"4-way"	"10-5 to 10-2"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0163977836622978	0.0151373047552162	0.0637174837001268	0.0633406526976451	0.814357443343737	0.779474379679929	0.954403039797347	0.949936670888607
"4-way"	"10-5 to 10-2"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0154177773753338	0.0133431485775243	0.0648403561040573	0.0644213560905941	0.847299813780261	0.802444664684506	0.964963023829088	0.960690221857025
"4-way"	"10-5 to 10-2"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0134936266021616	0.0129892721251409	0.0680056750338167	0.067698791572717	0.845551020408163	0.818613324292253	0.97026559798837	0.966368065377966
"4-way"	"10-5 to 10-2"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.016256170709698	0.0138568333164168	0.065000353875825	0.064743185218201	0.814829931972789	0.775796178343949	0.955739837398374	0.954211382113821
"4-way"	"10-5 to 10-2"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0164584668064627	0.0151421845451012	0.0671808069830955	0.0668339426020798	0.857047960674904	0.827660801845976	0.966163522012579	0.962421383647799
"4-way"	"10-5 to 10-2"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0150474808874966	0.0143794192199938	0.0628598891074305	0.0625494730288611	0.882005027354724	0.85789392299366	0.972530120481928	0.968364888123924
"4-way"	"10-5 to 10-2"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0138073510718238	0.0124217423742742	0.0671419259695571	0.0667582150233016	0.810853199498118	0.766538997214485	0.962559374126851	0.958368259290305
"4-way"	"10-5 to 10-2"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.016551210006147	0.0157651819922328	0.0823811246888338	0.0819732832657755	0.790333201633083	0.758220502901354	0.959578519741018	0.955566840167577
"4-way"	"10-5 to 10-2"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0137009769468653	0.0121026720612261	0.0798315820916503	0.0793987039900003	0.795607566527733	0.74361297336474	0.966110254638244	0.962389027696561
"4-way"	"10-5 to 10-4"	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0125620975851356	0.011941932758194	0.138215591809372	0.138170936880498	0.813022700119474	0.806782499476659	0.98329003096416	0.983574758871054
"4-way"	"10-5 to 10-4"	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0145269853420729	0.0149307873490106	0.12894997267849	0.128779615331326	0.84659386375455	0.835836004724144	0.98301147924905	0.981322225208277
"4-way"	"10-5 to 10-4"	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0116959064327485	0.0115256621165124	0.149773416932939	0.149680400848916	0.80090206185567	0.792111571148398	0.984690338563171	0.984244426094137
"4-way"	"10-5 to 10-4"	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0159040331373437	0.0141419412554048	0.157596546865743	0.157745638884747	0.7868210987635	0.79054647689334	0.978939881246907	0.98156853043048
"4-way"	"10-5 to 10-4"	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0127045925435992	0.0112301083984399	0.136468519117017	0.136399910939662	0.839676592388089	0.830474493205614	0.985294117647059	0.986234715288329
"4-way"	"10-5 to 10-4"	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0137734415550223	0.0129454297647174	0.131124768373992	0.130965057110716	0.861642089932642	0.848848461389588	0.985674972669356	0.985279149545746
"4-way"	"10-5 to 10-4"	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0112688441900734	0.0106946326867672	0.149034293152979	0.148989169585966	0.841736080666374	0.837026777469991	0.988174790356394	0.988436844863732
"4-way"	"10-5 to 10-4"	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0135057600295361	0.0122104046300379	0.122482325764719	0.122916246241084	0.772257111193203	0.796776168128953	0.975502662322181	0.98021139632838
"4-way"	"10-5 to 10-4"	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0160696626744314	0.0142157058248749	0.138363916053181	0.138201188505793	0.85967365967366	0.84797475013151	0.983963771976558	0.984603090037294
"4-way"	"10-5 to 10-4"	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0150958670004647	0.0135713644210715	0.146079122131111	0.145944556984762	0.845746441575637	0.834926470588235	0.984309500159935	0.984881900368693
"2-way"	"10-3 to 10-2"	1	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.167905020246098	0.144684622201672	0.0222117388056768	0.0202288752745347	0.752282837742917	0.707589880159787	0.348120764017252	0.323475046210721
"2-way"	"10-3 to 10-2"	2	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.163524976437323	0.143629134982823	0.0215991203267358	0.019377002354576	0.744236311239193	0.700886858371406	0.340557275541796	0.310835913312694
